name,price,modules,price_per_gb,color,first_word_latency,cas_latency,ddr_generation,frequency_mhz,slug,capacity_gb,Benchmark
Corsair Vengeance RGB Pro 32 GB,150.0,4,4.031,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-rgb-pro-32-gb-ddr4-3200,32,88.5
Corsair Vengeance LPX 16 GB,90.0,2,3.062,Black / Yellow,8.889,16.0,DDR4,3600.0,corsair-vengeance-lpx-16-gb-ddr4-3600,16,89.4
Corsair Vengeance RGB 32 GB,320.0,2,2.968,Black / Gray,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,2.968,Black / Gray,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
Corsair Vengeance 32 GB,180.0,2,2.812,Black / Gray,14.286,40.0,DDR5,5600.0,corsair-vengeance-32-gb-ddr5-5600,32,162.0
Corsair Vengeance LPX 32 GB,120.0,2,2.53,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,87.5
Corsair Vengeance LPX 32 GB,120.0,2,2.53,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,84.9
Corsair Vengeance LPX 16 GB,75.0,2,2.874,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,2.874,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,2.874,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,84.5
Corsair Vengeance LPX 16 GB,44.0,2,2.999,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,2.999,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,2.999,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,2.999,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
Corsair Vengeance LPX 16 GB,44.0,2,2.999,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
Corsair Vengeance RGB 32 GB,119.99,2,3.75,White / Black,11.25,36.0,DDR5,6400.0,corsair-vengeance-rgb-32-gb-ddr5-6400,32,185.0
G.Skill Ripjaws V 8 GB,35.0,1,8.748,Red,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-8-gb-ddr4-2400,8,72.1
Corsair Vengeance LPX 16 GB,75.0,2,5.624,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,5.624,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,5.624,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,84.5
Corsair Vengeance 32 GB,180.0,2,,Black,12.857,36.0,DDR5,5600.0,corsair-vengeance-32-gb-ddr5-5600,32,162.0
Corsair Vengeance RGB 32 GB,320.0,2,,White,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,,White,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
Corsair Vengeance LPX 32 GB,150.0,4,3.437,Black / Yellow,10.0,18.0,DDR4,3600.0,corsair-vengeance-lpx-32-gb-ddr4-3600,32,95.4
Corsair Vengeance LPX 16 GB,40.0,2,4.4,Black / Yellow,12.189,13.0,DDR4,2133.0,corsair-vengeance-lpx-16-gb-ddr4-2133,16,69.2
Corsair Vengeance LPX 16 GB,40.0,2,4.4,Black / Yellow,12.189,13.0,DDR4,2133.0,corsair-vengeance-lpx-16-gb-ddr4-2133,16,69.2
G.Skill Ripjaws V 16 GB,75.0,1,2.687,Black,10.0,16.0,DDR4,3200.0,g-skill-ripjaws-v-16-gb-ddr4-3200,16,84.0
G.Skill Ripjaws V 64 GB,280.0,4,2.5,Black,10.0,16.0,DDR4,3200.0,g-skill-ripjaws-v-64-gb-ddr4-3200,64,94.5
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,80.9
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,75.8
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance 32 GB,110.99,2,3.468,White,12.0,36.0,DDR5,6000.0,corsair-vengeance-32-gb-ddr5-6000,32,172.0
Corsair Vengeance LPX 32 GB,120.0,4,3.136,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,87.5
Corsair Vengeance LPX 32 GB,120.0,4,3.136,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,84.9
Corsair Vengeance 32 GB,114.99,2,3.593,Gray,12.0,36.0,DDR5,6000.0,corsair-vengeance-32-gb-ddr5-6000,32,172.0
Corsair Vengeance RGB Pro 32 GB,150.0,2,3.406,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-rgb-pro-32-gb-ddr4-3200,32,88.5
G.Skill Ripjaws V 16 GB,75.0,2,2.499,Red,10.0,16.0,DDR4,3200.0,g-skill-ripjaws-v-16-gb-ddr4-3200,16,84.0
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,1,4.061,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance RGB Pro 32 GB,150.0,4,3.75,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-rgb-pro-32-gb-ddr4-3200,32,88.5
Corsair Vengeance LPX 8 GB,35.0,2,4.374,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,76.5
Corsair Vengeance LPX 8 GB,35.0,2,4.374,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,71.1
Corsair Vengeance LPX 8 GB,35.0,2,4.374,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,41.6
Corsair Vengeance LPX 8 GB,35.0,2,4.374,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,41.6
Corsair Vengeance LPX 8 GB,35.0,2,4.374,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,38.7
Corsair Vengeance LPX 16 GB,75.0,2,5.749,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,5.749,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,5.749,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,84.5
Corsair Vengeance LPX 32 GB,110.0,2,3.906,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,95.5
Corsair Vengeance LPX 32 GB,110.0,2,3.906,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,2,3.906,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,2,3.906,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,2,3.906,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,75.8
Corsair Vengeance RGB 32 GB,155.99,2,4.875,White / Silver,10.0,32.0,DDR5,6400.0,corsair-vengeance-rgb-32-gb-ddr5-6400,32,185.0
G.Skill Ripjaws V 16 GB,65.0,2,,Black / Red,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Black / Red,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Black / Red,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Black / Red,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Black / Red,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
Corsair Vengeance LPX 16 GB,90.0,2,5.749,Black / Yellow,10.0,18.0,DDR4,3600.0,corsair-vengeance-lpx-16-gb-ddr4-3600,16,89.4
Corsair Vengeance LPX 32 GB,120.0,2,2.59,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,87.1
Corsair Vengeance LPX 32 GB,120.0,2,2.59,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,87.1
Corsair Vengeance LPX 32 GB,120.0,2,2.59,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,87.1
Corsair Vengeance LPX 32 GB,120.0,2,2.59,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,85.1
Corsair Vengeance LPX 32 GB,120.0,2,2.59,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,76.7
Corsair Vengeance LPX 16 GB,90.0,1,5.061,Black,10.0,18.0,DDR4,3600.0,corsair-vengeance-lpx-16-gb-ddr4-3600,16,89.4
Corsair Vengeance LPX 32 GB,130.0,2,4.031,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-32-gb-ddr4-3000,32,84.4
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
G.Skill Ripjaws V 32 GB,130.0,2,2.187,Red,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-32-gb-ddr4-2400,32,76.1
Corsair Vengeance LPX 8 GB,40.0,1,4.624,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-8-gb-ddr4-3000,8,81.1
G.Skill Ripjaws V 64 GB,280.0,2,2.422,Black,10.0,16.0,DDR4,3200.0,g-skill-ripjaws-v-64-gb-ddr4-3200,64,94.5
Corsair Vengeance 32 GB,109.99,2,3.437,White / Gray,12.0,36.0,DDR5,6000.0,corsair-vengeance-32-gb-ddr5-6000,32,172.0
Corsair Vengeance LPX 16 GB,75.0,2,4.499,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,4.499,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,4.499,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,84.5
Corsair Vengeance RGB 32 GB,99.99,2,3.125,Black / Gray,11.25,36.0,DDR5,6400.0,corsair-vengeance-rgb-32-gb-ddr5-6400,32,185.0
Corsair Vengeance 32 GB,124.49,2,3.89,Black,12.0,36.0,DDR5,6000.0,corsair-vengeance-32-gb-ddr5-6000,32,172.0
Corsair Vengeance RGB 32 GB,320.0,2,3.75,White / Silver,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,3.75,White / Silver,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
Corsair Vengeance 8 GB,35.0,2,7.622,Black / Silver,11.25,9.0,DDR3,1600.0,corsair-vengeance-8-gb-ddr3-1600,8,48.4
Corsair Vengeance 8 GB,35.0,2,7.622,Black / Silver,11.25,9.0,DDR3,1600.0,corsair-vengeance-8-gb-ddr3-1600,8,30.8
Corsair Vengeance LPX 16 GB,42.0,1,2.362,Black,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,1,2.362,Black,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,1,2.362,Black,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,1,2.362,Black,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,80.9
Corsair Vengeance LPX 16 GB,42.0,1,2.362,Black,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,75.8
Corsair Vengeance LPX 16 GB,42.0,1,2.362,Black,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance LPX 16 GB,42.0,1,2.362,Black,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance LPX 16 GB,75.0,1,4.561,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,1,4.561,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,1,4.561,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,84.5
G.Skill Trident Z RGB 16 GB,90.0,2,3.562,Black,10.667,16.0,DDR4,3000.0,g-skill-trident-z-rgb-16-gb-ddr4-3000,16,80.8
Corsair Vengeance LPX 32 GB,120.0,2,,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,87.5
Corsair Vengeance LPX 32 GB,120.0,2,,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,84.9
Corsair Vengeance LPX 32 GB,120.0,2,3.906,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,87.1
Corsair Vengeance LPX 32 GB,120.0,2,3.906,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,87.1
Corsair Vengeance LPX 32 GB,120.0,2,3.906,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,87.1
Corsair Vengeance LPX 32 GB,120.0,2,3.906,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,85.1
Corsair Vengeance LPX 32 GB,120.0,2,3.906,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,76.7
Corsair Vengeance 32 GB,180.0,1,3.093,Black / Gray,14.286,40.0,DDR5,5600.0,corsair-vengeance-32-gb-ddr5-5600,32,162.0
Corsair Vengeance LPX 8 GB,40.0,2,4.366,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-8-gb-ddr4-2666,8,76.3
Corsair Vengeance 32 GB,110.73,2,3.46,Black,13.333,40.0,DDR5,6000.0,corsair-vengeance-32-gb-ddr5-6000,32,172.0
Corsair Vengeance LPX 32 GB,130.0,1,2.58,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-32-gb-ddr4-3000,32,84.4
Corsair Vengeance RGB 32 GB,320.0,2,4.312,Black / Silver,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,4.312,Black / Silver,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
Corsair Vengeance 32 GB,180.0,2,3.437,Gray,12.857,36.0,DDR5,5600.0,corsair-vengeance-32-gb-ddr5-5600,32,162.0
Corsair Vengeance RGB Pro 32 GB,150.0,2,7.125,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-rgb-pro-32-gb-ddr4-3200,32,88.5
Corsair Vengeance RGB 32 GB,320.0,2,3.812,Black,13.333,40.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,3.812,Black,13.333,40.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
Corsair Vengeance RGB 32 GB,320.0,2,4.312,White / Silver,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,4.312,White / Silver,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
G.Skill Flare X 16 GB,80.0,2,,Black,8.75,14.0,DDR4,3200.0,g-skill-flare-x-16-gb-ddr4-3200,16,97.8
Corsair Vengeance RGB 32 GB,320.0,2,,Black,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,,Black,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
G.Skill Ripjaws V 8 GB,35.0,2,,Black / Red,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-8-gb-ddr4-2400,8,72.1
Corsair Vengeance LPX 32 GB,150.0,4,3.437,Black / Yellow,8.889,16.0,DDR4,3600.0,corsair-vengeance-lpx-32-gb-ddr4-3600,32,95.4
Corsair Vengeance RGB 32 GB,320.0,2,,Black,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,,Black,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
Corsair Vengeance LPX 16 GB,44.0,1,3.937,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,1,3.937,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,1,3.937,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,1,3.937,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
Corsair Vengeance LPX 16 GB,44.0,1,3.937,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
G.Skill Ripjaws V 16 GB,75.0,2,,Black,10.0,16.0,DDR4,3200.0,g-skill-ripjaws-v-16-gb-ddr4-3200,16,84.0
Corsair Vengeance LPX 16 GB,75.0,2,,Red,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,,Red,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,,Red,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,84.5
Corsair Vengeance LPX 8 GB,35.0,1,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,76.5
Corsair Vengeance LPX 8 GB,35.0,1,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,71.1
Corsair Vengeance LPX 8 GB,35.0,1,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,41.6
Corsair Vengeance LPX 8 GB,35.0,1,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,41.6
Corsair Vengeance LPX 8 GB,35.0,1,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,38.7
G.Skill Ripjaws V 16 GB,50.0,2,,Black / Red,14.065,15.0,DDR4,2133.0,g-skill-ripjaws-v-16-gb-ddr4-2133,16,67.9
Corsair Vengeance RGB 64 GB,319.99,4,5.0,Black / Gray,10.0,32.0,DDR5,6400.0,corsair-vengeance-rgb-64-gb-ddr5-6400,64,207.0
Corsair Vengeance LPX 8 GB,40.0,1,4.624,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-8-gb-ddr4-2666,8,76.3
